Iteration,Discriminator Loss,Generator Loss
10730,1.339179,0.385357
10740,1.272981,0.577157
10750,1.184696,0.579323
10760,1.290907,0.622241
10770,1.160858,0.497590
10780,1.292865,0.685845
10790,1.331850,0.459859
10800,1.164315,0.565024
10810,1.387148,0.775735
10820,1.250693,0.643026
10830,1.263660,0.562623
10840,1.341004,0.525614
10850,1.385283,0.671498
10860,1.234219,0.680235
10870,1.414325,0.674278
10880,1.333118,0.458048
10890,1.256200,0.555743
10900,1.231468,0.684805
10910,1.316230,0.564517
10920,1.338346,0.715984
10930,1.376979,0.700277
10940,1.288294,0.380683
10950,1.337194,0.644070
10960,1.313164,0.669476
10970,1.359983,0.523077
10980,1.366978,0.629785
10990,1.310999,0.622394
11000,1.415079,0.570124
11010,1.279495,0.561662
11020,1.412129,0.656937
11030,1.211752,0.607719
11040,1.117166,0.459723
11050,1.246357,0.575027
11060,1.335482,0.541043
11070,1.366299,0.482038
11080,1.321475,0.641603
11090,1.308534,0.644974
11100,1.354263,0.623511
11110,1.215911,0.670515
11120,1.317865,0.550149
11130,1.262319,0.612240
11140,1.355969,0.620696
11150,1.231111,0.551778
11160,1.257666,0.677069
11170,1.329121,0.659935
11180,1.225841,0.646164
11190,1.412488,0.933805
11200,1.331625,0.557289
11210,1.324670,0.712525
11220,1.302827,0.650879
11230,1.352178,0.563369
11240,1.206370,0.529208
11250,1.266943,0.674334
11260,1.238955,0.572276
11270,1.361508,0.794703
11280,1.319885,0.519411
11290,1.385031,0.815106
11300,1.340318,0.603397
11310,1.240490,0.523585
11320,1.305598,0.614123
11330,1.375351,0.681940
11340,1.414070,0.793778
11350,1.391855,0.794850
11360,1.292258,0.607397
11370,1.353686,0.590701
11380,1.315065,0.715570
11390,1.328522,0.569838
11400,1.374986,0.696826
11410,1.292625,0.517365
11420,1.293001,0.544961
11430,1.333008,0.653367
11440,1.283614,0.508374
11450,1.256434,0.618743
11460,1.345649,0.491676
11470,1.291982,0.685259
11480,1.322602,0.679436
11490,1.283964,0.584272
11500,1.363626,0.713516
11510,1.324232,0.744149
11520,1.363792,0.660741
11530,1.283213,0.597147
11540,1.345003,0.681522
11550,1.275515,0.635182
11560,1.353713,0.655777
11570,1.283248,0.653071
11580,1.362347,0.677339
11590,1.303902,0.533048
11600,1.258909,0.584146
11610,1.228214,0.512146
11620,1.157822,0.630070
11630,1.290266,0.594177
11640,1.355950,0.725399
11650,1.344794,0.710506
11660,1.207181,0.608528
11670,1.222389,0.698843
11680,1.298647,0.540761
11690,1.349020,0.547039
11700,1.213160,0.530071
11710,1.294519,0.554061
11720,1.304482,0.696890
11730,1.255195,0.641866
11740,1.213279,0.585583
11750,1.355127,0.683748
11760,1.207890,0.567043
11770,1.262101,0.542492
11780,1.302691,0.653072
11790,1.360352,0.658164
11800,1.343045,0.712678
11810,1.299340,0.588642
11820,1.219650,0.535334
11830,1.303421,0.571456
11840,1.482373,0.734061
11850,1.320453,0.647851
11860,1.276788,0.653334
11870,1.304972,0.567248
11880,1.376166,0.417732
11890,1.303458,0.602521
11900,1.328959,0.730237
11910,1.274919,0.589192
11920,1.237283,0.596721
11930,1.330535,0.610665
11940,1.362048,0.473250
11950,1.401496,0.705715
11960,1.316945,0.576384
11970,1.312811,0.659043
11980,1.341833,0.479843
11990,1.377512,0.684605
12000,1.376116,0.675269
12010,1.186844,0.446299
12020,1.336833,0.616229
12030,1.185672,0.496626
12040,1.361535,0.703926
12050,1.347217,0.746523
12060,1.435575,0.689010
12070,1.362007,0.688356
12080,1.356377,0.546129
12090,1.321223,0.750707
12100,1.134432,0.547260
12110,1.373393,0.715473
12120,1.345847,0.609702
12130,1.298184,0.560188
12140,1.268624,0.761662
12150,1.187742,0.524363
12160,1.291126,0.711242
12170,1.312668,0.585365
12180,1.322802,0.544153
12190,1.534921,0.794251
12200,1.284091,0.633389
12210,1.321207,0.474126
12220,1.266398,0.638324
12230,1.330312,0.746889
12240,1.334356,0.484360
12250,1.374683,0.733550
12260,1.342019,0.637047
12270,1.365350,0.697608
12280,1.472161,0.704687
12290,1.351161,0.604702
12300,1.258242,0.634343
12310,1.293761,0.581638
12320,1.263396,0.628166
12330,1.387845,0.740237
12340,1.372719,0.685414
12350,1.375381,0.674554
12360,1.331404,0.669510
12370,1.396847,0.742457
12380,1.284275,0.601347
12390,1.378714,0.718192
12400,1.302041,0.538205
12410,1.346002,0.825751
12420,1.277093,0.672850
12430,1.285607,0.676474
12440,1.259821,0.488755
12450,1.368895,0.702305
12460,1.297186,0.551330
12470,1.340906,0.581610
12480,1.392931,0.690602
12490,1.308784,0.601072
12500,1.340358,0.480069
12510,1.220173,0.525712
12520,1.250616,0.451315
12530,1.515939,0.487910
12540,1.195585,0.468569
12550,1.309597,0.558171
12560,1.304197,0.572289
12570,1.305225,0.548436
12580,1.304275,0.615782
12590,1.316668,0.713022
12600,1.332324,0.738324
12610,1.350599,0.562664
12620,1.383106,0.661038
12630,1.322738,0.587008
12640,1.348253,0.485026
12650,1.297393,0.644660
12660,1.322006,0.712709
12670,1.431234,0.483755
12680,1.196460,0.486216
12690,1.350335,0.669177
12700,1.352029,0.483500
12710,1.327781,0.634928
12720,1.339821,0.660651
12730,1.209619,0.678163
12740,1.352525,0.669326
12750,1.320197,0.683972
12760,1.347267,0.653942
12770,1.337179,0.664364
12780,1.372160,0.714351
12790,1.299334,0.564461
12800,1.313891,0.726187
12810,1.329233,0.567315
12820,1.294437,0.497192
12830,1.223177,0.601309
12840,1.363958,0.539050
12850,1.371375,0.541327
12860,1.242688,0.471938
12870,1.271983,0.511008
12880,1.319624,0.605008
12890,1.294803,0.464694
12900,1.290801,0.618821
12910,1.397719,0.732300
12920,1.363157,0.558060
12930,1.262497,0.532885
12940,1.335058,0.619213
12950,1.114436,0.499915
12960,1.142968,0.988645
12970,1.158910,0.560261
12980,1.285029,0.694981
12990,1.303786,0.537116
13000,1.283208,0.600696
13010,1.429589,0.605616
13020,1.366146,0.655151
13030,1.366452,0.638765
13040,1.273824,0.646309
13050,1.316273,0.599446
13060,1.323854,0.502089
13070,1.367357,0.651724
13080,1.162570,0.550704
13090,1.337530,0.681794
13100,1.325241,0.504953
13110,1.312015,0.605345
13120,1.202956,0.549558
13130,1.414874,0.732101
13140,1.258564,0.565069
13150,1.291978,0.753484
13160,1.328884,0.590241
13170,1.403354,0.636177
13180,1.370567,0.684832
13190,1.338984,0.629308
13200,1.157279,0.496645
13210,1.318896,0.592124
13220,1.325641,0.652179
13230,1.145113,0.493747
13240,1.233736,0.566284
13250,1.148022,0.525714
13260,1.143966,0.492737
13270,1.189224,0.538359
13280,1.340776,0.649069
13290,1.314134,0.660434
13300,1.269938,0.471902
13310,1.185652,0.553295
13320,1.372065,0.726881
13330,1.365009,0.643459
13340,1.492444,0.530070
13350,1.321054,0.717945
13360,1.381992,0.644609
13370,1.249583,0.578405
13380,1.361619,0.531250
13390,1.362682,0.706498
13400,1.247500,0.530659
13410,1.192610,0.566175
13420,1.371762,0.634672
13430,1.226578,0.560778
13440,1.311494,0.560626
13450,1.281959,0.549453
13460,1.332462,0.666031
13470,1.262647,0.568010
13480,1.366412,0.662297
13490,1.361792,0.472513
13500,1.265329,0.593215
13510,1.382935,0.689635
13520,1.180936,0.645467
13530,1.447465,0.702589
13540,1.279230,0.701817
13550,1.386220,0.666632
13560,1.230377,0.548551
13570,1.411656,0.519238
13580,1.315552,0.562314
13590,1.375825,0.442245
13600,1.245399,0.557744
13610,1.346517,0.646313
13620,1.273080,0.647795
13630,1.254206,0.584423
13640,1.318630,0.568874
13650,1.288697,0.566956
13660,1.395256,0.584112
13670,1.366275,0.683691
13680,1.303361,0.588378
13690,1.358975,1.142730
13700,1.340373,0.543402
13710,1.291072,0.641433
13720,1.299267,0.573588
13730,1.375445,0.459468
13740,1.200983,0.507976
13750,1.251352,0.590958
13760,1.241110,0.540281
13770,1.376468,0.612659
13780,1.332492,0.679329
13790,1.306642,0.570383
13800,1.439168,0.703068
13810,1.309555,0.635881
13820,1.367255,0.653725
13830,1.338003,0.494463
13840,1.361715,0.621348
13850,1.327422,0.647471
13860,1.337765,0.708646
13870,1.358163,0.791529
13880,1.246719,0.724580
13890,1.358684,0.821621
13900,1.326983,0.681852
13910,1.255386,0.360275
13920,1.252825,0.564020
13930,1.333913,0.647828
13940,1.340656,0.691267
13950,1.294271,0.582348
13960,1.371126,0.686748
13970,1.384827,0.715625
13980,1.295515,0.611052
13990,1.443740,0.821207
14000,1.295882,0.605400
14010,1.350947,0.629812
14020,1.297662,0.585846
14030,1.399934,0.739515
14040,1.301468,0.612808
14050,1.459836,0.670004
14060,1.264374,0.410746
14070,1.295010,0.614428
14080,1.374833,0.724163
14090,1.364725,0.789353
14100,1.444065,0.454379
14110,1.323395,0.574955
14120,1.266296,0.554815
14130,1.337422,0.457594
14140,1.337421,0.586974
14150,1.363545,0.670112
14160,1.348604,0.613114
14170,1.306237,0.597461
14180,1.329123,0.674329
14190,1.325829,0.782345
14200,1.230178,0.587731
14210,1.354142,0.669934
14220,1.370425,0.673722
14230,1.284028,0.379256
14240,1.217607,0.518461
14250,1.326628,0.632398
14260,1.279843,0.597698
14270,1.229530,0.530220
14280,1.329510,0.703485
14290,1.206655,0.594726
14300,1.342031,0.713470
14310,1.347656,0.671915
14320,1.372743,0.696152
14330,1.305789,0.668881
14340,1.325557,0.639815
14350,1.372067,0.733431
14360,1.284662,0.622248
14370,1.252134,0.729277
14380,1.344156,0.685018
14390,1.338236,0.644330
14400,1.265031,0.634402
14410,1.305536,0.623572
14420,1.457879,0.674018
14430,1.337106,0.658801
14440,1.338327,0.715606
14450,1.212665,0.454748
14460,1.324632,0.640729
14470,1.316046,0.591137
14480,1.388988,0.757772
14490,1.331289,0.472479
14500,1.320491,0.653024
14510,1.334587,0.683642
14520,1.374986,0.630218
14530,1.440312,0.796159
14540,1.420513,0.920743
14550,1.412031,0.666965
14560,1.511254,0.682826
14570,1.280627,0.595194
14580,1.262609,0.568436
14590,1.406766,0.626998
14600,1.254976,0.662589
14610,1.437462,0.722594
14620,1.333265,0.655526
14630,1.356459,0.754276
14640,1.318543,0.704739
14650,1.326618,0.521797
14660,1.206071,0.533966
14670,1.332174,0.643557
14680,1.414988,0.699726
14690,1.358332,0.580920
14700,1.322120,0.722470
14710,1.346106,0.591694
14720,1.222467,0.722585
14730,1.231731,0.551974
14740,1.299209,0.593228
14750,1.416637,0.725461
14760,1.371704,0.625124
14770,1.221059,0.509729
14780,1.336807,0.591262
14790,1.273293,0.563635
14800,1.370298,0.682650
14810,1.354819,0.809935
14820,1.295061,0.390933
14830,1.354329,0.821591
14840,1.398524,0.479412
14850,1.350934,0.641995
14860,1.328917,0.457174
14870,1.393677,0.941589
14880,1.338358,0.531324
14890,1.312079,0.637655
14900,1.481167,0.553230
14910,1.277440,0.582111
14920,1.466312,0.415723
14930,1.277588,0.614690
14940,1.340485,0.659275
14950,1.351451,0.622694
14960,1.302508,0.605562
14970,1.213764,0.505426
14980,1.336376,0.747493
14990,1.348024,0.674183
15000,1.376244,0.783649
15010,1.343348,0.575933
15020,1.447548,0.480964
15030,1.353082,0.436727
15040,1.284600,0.606122
15050,1.286058,0.544352
15060,1.324625,0.582297
15070,1.357854,0.629264
15080,1.305201,0.572557
15090,1.367674,0.655923
15100,1.278681,0.728975
15110,1.289312,0.683798
15120,1.338640,0.731399
15130,1.277884,0.544232
15140,1.364062,0.704416
15150,1.665578,0.994638
15160,1.376748,0.390579
15170,1.325715,0.607668
15180,1.279618,0.486065
15190,1.209088,0.563949
15200,1.332761,0.614646
15210,1.490917,0.555640
15220,1.276201,0.520519
15230,1.277985,0.499739
15240,1.475669,0.705288
15250,1.388942,0.581404
15260,1.428651,0.807339
15270,1.132872,0.528345
15280,1.500729,0.504412
15290,1.308488,0.613114
15300,1.258498,0.772826
15310,1.313703,0.312012
15320,1.302375,0.581345
15330,1.352791,0.597605
15340,1.275352,0.630386
15350,1.292659,0.652488
15360,1.289957,0.601301
15370,1.335856,0.641162
15380,1.323817,0.652933
15390,1.373725,0.560579
15400,1.307608,0.691560
15410,1.338301,0.606136
15420,1.315009,0.546557
15430,1.343828,0.497101
15440,1.315085,0.665709
15450,1.391205,0.606811
15460,1.405144,0.582898
15470,1.357536,0.655188
15480,1.221991,0.528288
15490,1.424686,0.556472
15500,1.330003,0.677257
15510,1.483847,0.531815
15520,1.241569,0.546936
15530,1.060395,0.460034
15540,1.382257,0.688291
15550,1.317266,0.584069
15560,1.300970,0.668778
15570,1.393637,0.547320
15580,1.337420,0.550887
15590,1.358338,0.663560
15600,1.387980,0.852438
15610,1.329831,0.625395
15620,1.326414,0.512189
15630,1.286010,0.344892
15640,1.353712,0.649507
15650,1.535260,0.510470
15660,1.337360,0.660311
15670,1.209665,0.536883
15680,1.278186,0.691504
15690,1.351001,0.384611
15700,1.278928,0.584029
15710,1.496474,0.791507
15720,1.360930,0.846615
15730,1.346948,0.637726
15740,1.326739,0.633548
15750,1.231739,0.348752
15760,1.344370,0.643990
15770,1.285664,0.634156
15780,1.264825,0.657778
15790,1.192569,0.542133
15800,1.259656,0.509876
15810,1.375892,0.476298
15820,1.327435,0.733071
15830,1.313378,0.622368
15840,1.315869,0.640817
15850,1.356177,0.695128
15860,1.268555,0.575252
15870,1.287828,0.561469
15880,1.177577,0.506630
15890,1.238923,0.580272
15900,1.342613,0.546530
15910,1.228415,0.417035
15920,1.399505,0.568714
15930,1.241652,0.533110
15940,1.230181,0.587437
15950,1.484190,0.724790
15960,1.227738,0.567773
15970,1.388676,0.362683
15980,1.336114,0.564035
15990,1.310599,0.602586
16000,1.325458,0.681690
16010,1.412223,1.077310
16020,1.273071,0.387243
16030,1.268845,0.579850
16040,1.365016,1.137573
16050,1.251883,0.583199
16060,1.374812,0.991254
16070,1.283838,0.581800
16080,1.349412,0.642649
16090,1.240803,0.554751
16100,1.395874,0.434976
16110,1.461021,0.556494
16120,1.361844,0.740028
16130,1.250889,0.581269
16140,1.485758,0.633141
16150,1.331754,0.826304
16160,1.310680,0.555802
16170,1.336026,0.662332
16180,1.336565,0.610878
16190,1.371909,0.670696
16200,1.404846,0.610992
16210,1.341700,0.394800
16220,1.337891,0.616774
16230,1.402967,0.563208
16240,1.627712,0.752651
16250,1.395490,0.675129
16260,1.601421,0.722611
16270,1.587783,0.359672
16280,1.314097,0.619853
16290,1.334261,0.605415
16300,1.591106,0.615085
16310,1.440736,0.761319
16320,1.344699,0.835270
16330,1.371087,0.731529
16340,1.299520,0.601022
16350,1.303814,0.595143
16360,1.282341,0.576588
16370,1.330637,0.646393
16380,1.225293,0.549131
16390,1.284655,0.498214
16400,1.436481,0.496596
16410,1.364342,0.664049
16420,1.269825,0.461847
16430,1.395240,0.707241
16440,1.304391,0.612790
16450,1.353417,0.615938
16460,1.341926,0.592419
16470,1.601298,0.402923
16480,1.257803,0.810323
16490,1.256109,0.552624
16500,1.366148,0.404199
16510,1.337268,0.788552
16520,1.332749,0.639918
16530,1.261557,0.538706
16540,1.320601,0.623518
16550,1.320144,0.611797
16560,1.349930,0.660422
16570,1.210905,0.538970
16580,1.276081,0.654977
16590,1.361807,0.461228
16600,1.371215,0.703527
16610,1.401539,0.466447
16620,1.313854,0.734705
16630,1.357610,1.196847
16640,1.437022,0.507948
16650,1.280710,0.327362
16660,1.302733,0.591218
16670,1.260911,0.509980
16680,1.367396,0.672282
16690,1.328076,0.574873
16700,1.386810,0.520832
16710,1.288306,0.411710
16720,1.289607,0.656760
16730,1.286403,0.623964
16740,1.364097,0.456709
16750,1.263678,0.471216
16760,1.376752,0.682811
16770,1.263445,0.593697
16780,1.358130,0.619735
16790,1.345897,0.564299
16800,1.370239,0.827260
16810,1.355868,0.658539
16820,1.334389,0.473151
16830,1.324739,0.635553
16840,1.316185,0.602519
16850,1.361206,0.564257
16860,1.261396,0.587187
16870,1.288879,0.550486
16880,1.433095,0.685316
16890,1.520099,0.762379
16900,1.427919,0.253691
16910,1.323630,0.375553
16920,1.293027,0.456259
16930,1.340473,0.649038
16940,1.278205,0.601856
16950,1.435330,0.497608
16960,1.385912,0.413366
16970,1.344231,0.593407
16980,1.350029,0.456446
16990,1.304433,0.530300
17000,1.469719,0.734024
17010,1.359636,0.617349
17020,1.226254,0.503663
17030,1.345326,1.175116
17040,1.292683,0.458881
17050,1.331555,0.606598
17060,1.355034,0.654434
17070,1.314191,0.647261
17080,1.211287,0.561756
17090,1.274990,0.615089
17100,1.382841,0.370962
17110,1.315407,0.608742
17120,1.376176,0.557546
17130,1.379951,0.674126
17140,1.017783,0.576191
17150,1.348441,0.577196
17160,1.262650,0.399969
17170,1.326272,0.627031
17180,1.326140,0.572966
17190,1.339299,0.642508
17200,1.478157,0.414953
17210,1.211359,0.537966
17220,1.363480,0.663571
17230,1.300817,0.560024
17240,1.246671,0.543763
17250,1.318918,0.520715
17260,1.373758,0.712901
17270,1.305440,0.337335
17280,1.170645,0.515338
17290,1.445997,0.605900
17300,1.258984,0.657993
17310,1.322384,0.479446
17320,1.487519,0.580148
17330,1.368283,0.732496
17340,1.351720,0.671587
17350,1.409938,0.460525
17360,1.178144,0.352078
17370,1.218568,0.578480
17380,1.332066,0.552986
17390,1.564707,0.376995
17400,1.298408,0.326670
17410,1.364120,0.367547
17420,1.348969,0.673869
17430,1.235919,0.570883
17440,1.338275,0.648678
17450,1.462684,0.705050
17460,1.237747,0.628349
17470,1.141813,0.544885
17480,1.343542,0.655469
17490,1.342057,0.599514
17500,1.297016,0.403784
17510,1.239749,0.316165
17520,1.304844,0.629074
17530,1.269698,0.403848
17540,1.092674,0.391735
17550,1.200856,0.497926
17560,1.383048,0.509209
17570,1.269235,0.640526
17580,1.372935,0.633317
17590,1.365771,0.668953
17600,1.607957,0.538081
17610,1.230700,0.512729
17620,1.265408,0.573381
17630,1.247604,0.604794
17640,1.340688,0.627239
17650,1.327058,0.620180
17660,1.589060,0.701580
17670,1.485020,0.725314
17680,1.377306,0.645667
17690,1.272064,0.586722
17700,1.248364,0.635644
17710,1.361247,0.573869
17720,1.381728,0.534932
17730,1.371878,0.651453
17740,1.340338,0.626278
17750,1.246511,0.556366
17760,1.454388,0.689573
17770,1.464122,0.879494
17780,1.241598,0.563843
17790,1.257657,0.609863
17800,1.336552,0.559007
17810,1.356473,0.634961
17820,1.588155,0.769521
17830,1.320190,0.381042
17840,1.071881,0.473960
17850,1.282349,0.599642
17860,1.376848,0.676612
17870,1.328900,0.443838
17880,1.316955,0.390118
17890,1.539534,0.846076
17900,1.627690,0.305767
17910,1.472125,0.738451
17920,1.503873,0.376058
17930,1.264161,0.401486
17940,1.311079,0.447767
17950,1.218019,0.497301
17960,1.313761,0.645808
17970,1.149137,0.531375
17980,1.338657,0.654369
17990,1.175041,0.283747
18000,1.466351,0.697256
18010,1.353586,0.684570
18020,1.375790,0.640275
18030,1.321326,0.648970
18040,1.295127,0.732351
18050,1.318478,0.618910
18060,1.088156,0.443068
18070,1.382194,0.684889
18080,1.276267,0.413314
18090,1.321063,0.609855
18100,1.364269,0.701300
18110,1.331710,0.604433
18120,1.331413,0.495503
18130,1.280359,0.568421
18140,1.340726,0.645543
18150,1.490831,0.576976
18160,1.205592,0.500936
18170,1.254071,0.238755
18180,1.297900,0.484783
18190,1.389117,0.506698
18200,1.300700,0.577737
18210,1.207194,0.489671
18220,1.238293,0.575708
18230,1.907795,0.301683
18240,1.180627,0.485090
18250,1.174250,0.511124
18260,1.184118,0.680141
18270,1.410730,0.414081
18280,1.164244,0.523875
18290,1.342868,0.683252
18300,1.222805,0.317616
18310,1.343373,0.688770
18320,1.205243,0.430366
18330,1.291137,0.398573
18340,0.953815,0.372365
18350,1.627602,0.978513
18360,1.199566,0.453554
18370,1.276537,0.587413
18380,1.215836,0.456058
18390,1.372742,0.669044
18400,1.370951,0.609916
18410,1.338278,0.713390
18420,1.480450,0.477429
18430,1.210027,0.528255
18440,1.180356,0.556284
18450,1.312856,0.606751
18460,1.271368,0.589996
18470,1.313694,0.595180
18480,1.408687,0.273360
18490,1.371419,0.712524
18500,1.341644,0.589648
18510,1.357954,0.625803
18520,1.184537,0.473866
18530,1.306076,0.947434
18540,1.802383,0.986934
18550,1.239762,0.468440
18560,1.678504,1.066867
18570,1.316364,0.699429
18580,1.365831,0.657533
18590,1.405840,0.785810
18600,1.351588,0.448308
18610,1.235503,0.467421
18620,1.280977,0.564620
18630,1.149983,0.514031
18640,1.361712,0.380384
18650,1.370196,0.751674
18660,1.263554,0.546111
18670,1.218313,0.374801
18680,1.293337,0.675497
18690,1.238723,0.692778
18700,1.268237,0.515668
18710,1.583933,0.612787
18720,1.780771,0.492198
18730,1.375867,0.792871
18740,1.706887,0.547925
18750,1.319860,0.418161
18760,1.232233,0.489977
18770,1.636860,0.774465
18780,1.354352,0.753091
18790,1.303436,0.323165
18800,1.031259,0.417679
18810,1.446191,0.452413
18820,1.343577,0.622451
18830,1.085893,0.456132
18840,1.239574,0.557722
18850,1.312037,0.813668
18860,1.362112,0.617043
18870,1.133419,0.421272
18880,1.222429,0.652458
18890,1.180863,0.264835
18900,1.251968,0.758445
18910,1.357975,0.578334
18920,1.319723,0.570719
18930,1.293861,0.435413
18940,1.268220,0.778008
18950,1.147704,0.469943
18960,1.083934,0.595916
18970,1.235246,0.307601
18980,1.296681,0.602742
18990,1.311136,0.393890
19000,1.187348,0.452687
19010,1.432041,0.520050
19020,1.396270,0.420361
19030,1.311782,0.394033
19040,1.293465,1.028654
19050,1.625946,0.853604
19060,1.309086,0.242967
19070,1.254759,0.585383
19080,1.488807,0.405184
19090,1.368116,0.663494
19100,1.753970,0.675429
19110,1.503377,0.773793
19120,1.770205,0.738362
19130,1.055251,0.371260
19140,1.049284,0.468856
19150,1.250906,0.706015
19160,1.302768,0.576176
19170,1.072244,0.573623
19180,1.367231,0.456726
19190,1.393502,1.058272
